ID,x,y,P,ETo.FAO,ETo.HAM,ETo.HAR,ETo.BLA,ETo.AVG,ETa.HAM,ETa.HAR,ETa.BLA,ETa.AVG,RD.HAM,RS,RS100,LULC_5,random
18741,-90.0125,21.0375,721,1479,1226.22876,1254.662842,1467.157227,1306.538249,723.4940796,723.0098267,721.1220703,722.5419922,-532.0942993,0,47,20602,1
18851,-89.09583333,21.0375,1044,1532,1246.328735,1411.100342,1480.543823,1324.400431,1044.71875,1047.626099,1044,1045.448283,-343.2388306,2.654708147,245,20601,1
18912,-88.5875,21.0375,1212,1543,1239.76355,1424.792847,1476.327881,1318.618327,1034.319946,1092.571167,1121.973145,1082.954753,-293.1279297,408.7182617,365,10201,1
18978,-88.0375,21.0375,1150,1532,1211.832275,1392.19751,1456.43811,1293.367554,1020.533203,1070.602051,1111.321899,1067.485718,-269.7736206,400.3536072,297,10101,1
18999,-87.8625,21.0375,1162,1519,1213.517334,1374.744751,1457.777344,1294.937337,1093.795532,1154.622192,1166.062012,1138.159912,-252.2019806,7.594819546,291,20501,1
19200,-89.7125,21.02916667,903,1489,1220.812012,1286.007935,1463.297729,1301.640584,903.0198975,903.0046997,903,903.0081991,-380.2888489,313.7653809,157,30000,1
19313,-88.77083333,21.02916667,1176,1543,1249.13269,1427.967896,1482.819824,1327.028402,1016.169312,1067.475586,1101.175537,1061.606812,-321.6383362,396.0985413,353,20501,1
19388,-88.14583333,21.02916667,1208,1532,1223.309204,1405.738403,1464.443726,1303.687378,1040.238403,1094.27771,1131.231812,1088.582642,-274.2218323,372.8356628,354,20501,1
19411,-87.95416667,21.02916667,1157,1519,1214.721313,1383.306396,1458.762695,1296.068441,1050.190674,1099.862915,1144.595947,1098.216512,-260.1073303,272.2650757,293,20501,1
19799,-88.2375,21.02083333,1185,1539,1229.763184,1406.042114,1468.971436,1309.499268,1034.630127,1085.210083,1124.213989,1081.3514,-286.9891357,360.8356628,342,20501,1
19942,-87.04583333,21.02083333,1125,1453,1218.037964,1284.828125,1461.482422,1299.186117,1049.691895,1055.307007,1105.716919,1070.238607,-255.0701599,245.890686,205,20404,1
20358,-87.09583333,21.0125,1141,1453,1211.664429,1294,1456.732422,1293.35376,1060.89917,1071.184692,1120.355347,1084.146403,-237.227066,268.468811,220,20404,1
20456,-89.80416667,21.00416667,862,1489,1217.766357,1289.272095,1461.077271,1298.869995,862.1771851,862.1102905,862,862.0958252,-419.984375,205.9073486,141,20602,1
20458,-89.7875,21.00416667,876,1489,1217.851196,1290.082397,1461.095581,1298.932658,876.1590576,876.0983276,876,876.0857951,-410.3311157,212.9073486,148,20602,1
20564,-88.90416667,21.00416667,1119,1539,1253.605713,1432.277344,1485.650269,1330.953898,1039.257813,1093.54541,1119.293213,1084.032145,-342.5041809,131.4001007,316,10201,1
20673,-87.99583333,21.00416667,1155,1519,1212.918579,1389.219849,1457.383423,1294.40686,1083.532593,1150.323242,1158.382446,1130.746094,-264.6465149,3.594819546,296,20501,1
20722,-87.5875,21.00416667,1283,1484,1202.360962,1353.574951,1449.79126,1284.837728,1119.56189,1180.358887,1240.30249,1180.074422,-201.6869659,49.18964005,371,20501,1
20964,-89.0875,20.99583333,1056,1563,1253.024414,1420.331421,1485.22937,1330.426066,1048.178711,1058.637329,1056,1054.272013,-352.4431458,5.654708385,262,20601,1
20975,-88.99583333,20.99583333,1074,1565,1255.891235,1427.593384,1487.253174,1333.011882,1048.843018,1075.705566,1074,1066.182861,-354.9526367,9.654707909,281,20601,1
20981,-88.94583333,20.99583333,1097,1565,1255.954102,1431.177979,1487.540771,1333.149658,1013.161987,1061.668091,1097,1057.276693,-349.9662476,238.4101715,299,10101,1
20986,-88.90416667,20.99583333,1120,1565,1252.578857,1432.873169,1485.006348,1330.054688,1039.133057,1094.513916,1120.274536,1084.640503,-341.5156555,131.4001007,316,10201,1
21154,-87.50416667,20.99583333,1297,1488,1198.716309,1345.708008,1447.13208,1281.521566,1078.669067,1117.820923,1175.849121,1124.113037,-200.6377106,446.468811,389,20404,1
21393,-89.0375,20.9875,1058,1563,1257.353149,1424.937012,1488.388306,1334.364868,1006.740417,1052.732056,1058,1039.157491,-358.1343079,211.5281372,267,10101,1
21680,-90.17916667,20.97916667,725,1494,1241.526855,1259.447266,1477.940186,1320.331299,728.9590454,728.8945313,725,727.6178589,-539.055603,0,59,20702,1
21717,-89.87083333,20.97916667,851,1516,1215.112671,1303.042847,1458.687012,1296.304118,851.1053467,851.0778198,851,851.0610555,-434.9401245,206.9073486,142,20602,1
21945,-87.97083333,20.97916667,1163,1523,1215.654053,1386.13916,1459.380371,1296.896159,1089.786621,1154.30835,1166.331787,1136.808919,-260.1454773,4.594819546,298,20501,1
22089,-90.30416667,20.97083333,698,1494,1246.781738,1251.722046,1481.882446,1325.148641,698,698,698,698,-567.7040405,130.1786041,45,21003,1
22124,-90.0125,20.97083333,783,1503,1232.665161,1283.781616,1471.52832,1312.286214,783.1838989,783.1100464,783,783.0979818,-486.8733215,164.9073486,100,20602,1
22139,-89.8875,20.97083333,842,1516,1218.771484,1303.560913,1461.582764,1299.708577,842.1166992,842.0772705,842,842.0646566,-444.0608826,202.9073486,138,20602,1
22184,-89.5125,20.97083333,1021,1551,1226.656372,1349.583496,1466.593628,1306.635457,969.1015625,991.0153809,1021,993.7056478,-342.8815308,297.9073486,233,20602,1
22215,-89.25416667,20.97083333,1072,1549,1243.964111,1404.677246,1478.501221,1322.143148,1046.196167,1073.602295,1072,1063.932821,-344.3426208,12.65470791,275,20601,1
22527,-90.1875,20.9625,736,1494,1243.507446,1266.676514,1479.482788,1322.165894,740.321228,740.293457,736,738.8715617,-531.0379639,0,67,20702,1
22559,-89.92083333,20.9625,824,1516,1226.520386,1299.635498,1466.933716,1306.658162,824.0089111,824.0061646,824,824.0050252,-462.5298462,288.7653809,129,10101,1
22582,-89.72916667,20.9625,994,1531,1223.651367,1316.127563,1465.197998,1304.166911,927.395874,936.4420776,994,952.6126506,-363.9790344,392.7184448,228,20601,1
22672,-88.97916667,20.9625,1074,1565,1259.959473,1432.352905,1490.220337,1336.713094,1046.141968,1075.463745,1074,1065.201904,-362.6335754,12.30941677,286,20601,1
22680,-88.9125,20.9625,1106,1565,1258.574219,1439.420044,1489.21814,1335.455526,1035.526245,1090.911011,1106.516846,1077.651367,-352.0054626,125.4001083,308,10201,1
22703,-88.72083333,20.9625,1185,1563,1251.116943,1437.150024,1483.97998,1328.737956,1027.029541,1081.552002,1111.834839,1073.472127,-312.4769592,395.0985413,352,20501,1
22764,-88.2125,20.9625,1187,1548,1223.886597,1409.410156,1464.99353,1304.255575,1023.829102,1077.665527,1113.384766,1071.626465,-283.7376709,421.8888245,344,20501,1
22926,-86.8625,20.9625,1116,1445,1239.914917,1253.812988,1477.369507,1319.066447,1005.414368,1004.728394,1075.338257,1028.493673,-312.8664551,283.2500305,191,30000,1
22976,-89.9625,20.95416667,822,1516,1231.348267,1298.324585,1470.415283,1311.037272,822.0089722,822.0044556,822,822.0044759,-468.5410461,290.7653809,131,10101,1
23014,-89.64583333,20.95416667,1107,1551,1214.103149,1345.8302,1457.502686,1295.236328,1019.454895,1035.996948,1102.614502,1052.688782,-271.42099,366.7804871,263,30000,1
23022,-89.57916667,20.95416667,1017,1551,1235.477539,1341.72876,1473.003784,1314.652954,964.4555664,978.1662598,1017,986.5406087,-349.4197998,334.1503906,232,30000,1
23026,-89.54583333,20.95416667,1014,1551,1231.409424,1347.881836,1470.132813,1310.983887,950.2301636,969.4475708,1014,977.8925781,-348.822113,391.7184448,229,30000,1
23115,-88.80416667,20.95416667,1148,1563,1254.51001,1441.234863,1486.124023,1331.714681,1065.354736,1129.06897,1148.705444,1114.376383,-334.4063416,30.96412468,336,20501,1
23157,-88.45416667,20.95416667,1211,1559,1241.724243,1425.013428,1477.47937,1320.309285,1041.900513,1095.61438,1128.74939,1088.754761,-286.0658264,420.0696716,360,20501,1
23211,-88.00416667,20.95416667,1152,1536,1215.453125,1391.644409,1459.326416,1296.744222,1084.778931,1151.493652,1155.706787,1130.65979,-266.2863464,2.594819546,292,20501,1
23265,-87.55416667,20.95416667,1281,1488,1205.147095,1349.331055,1452.079712,1287.457967,1088.956055,1126.571533,1185.924438,1133.817342,-196.2982025,420.468811,363,20404,1
23337,-86.95416667,20.95416667,1115,1445,1228.002808,1270.041748,1468.609741,1308.205119,1102.592407,1115.046631,1125.138916,1114.259318,-287.4075623,0,191,20404,1
23436,-89.64583333,20.94583333,1122,1551,1214.513306,1350.563721,1457.747925,1295.591512,1023.461914,1042.956543,1107.971191,1058.129883,-267.6994934,378.7804871,273,30000,1
23493,-89.17083333,20.94583333,1069,1549,1250.499146,1422.088135,1483.285767,1328.094686,1038.268799,1070.081177,1069,1059.116659,-352.6077576,40.04334641,276,20601,1
23580,-88.44583333,20.94583333,1211,1559,1238.390869,1423.810181,1475.198975,1317.326904,1041.067383,1095.40564,1128.636963,1088.369995,-283.4553833,420.0696716,360,20501,1
23597,-88.30416667,20.94583333,1176,1548,1231.850342,1412.243042,1470.395142,1311.365275,1036.305176,1089.257813,1126.400757,1083.987915,-293.4710693,314.2650757,339,20501,1
23609,-88.20416667,20.94583333,1184,1548,1223.40332,1408.93335,1464.739014,1303.848551,1023.512878,1077.17395,1113.149658,1071.278829,-283.5639648,418.8888245,341,20501,1
23652,-87.84583333,20.94583333,1184,1523,1218.591553,1377.396118,1461.83313,1299.672078,1067.496216,1113.520508,1162.116699,1114.377808,-243.0363922,294.6678772,300,20501,1
23665,-87.7375,20.94583333,1237,1506,1216.179443,1370.280151,1459.905396,1297.421427,1121.996704,1181.849365,1237.138672,1180.328247,-217.8638458,23.18964005,331,20501,1
23688,-87.54583333,20.94583333,1281,1488,1205.565063,1348.046021,1452.457275,1287.862467,1088.691772,1125.904053,1185.701294,1133.432373,-197.0678711,421.468811,364,20404,1
23717,-87.30416667,20.94583333,1246,1463,1204.027832,1320.580811,1451.260498,1286.438721,1127.886597,1169.024902,1238.608887,1178.506795,-194.0794678,30.51780891,325,20404,1
23722,-87.2625,20.94583333,1223,1463,1204.22937,1319.155762,1451.162598,1286.540446,1136.757813,1185.979004,1230.415649,1184.384155,-205.3646545,0,305,20404,1
23867,-89.57916667,20.9375,1030,1551,1233.006592,1350.193848,1471.352905,1312.455363,966.0681152,985.0543823,1030,993.7074992,-345.2843018,343.1503906,240,30000,1
24075,-87.84583333,20.9375,1181,1523,1218.414917,1377.612915,1461.794434,1299.541423,1067.125122,1113.861206,1161.881104,1114.289144,-243.2501373,291.6678772,297,20501,1
24438,-88.3375,20.92916667,1188,1559,1231.224121,1415.25293,1470.27002,1310.906087,1039.953735,1096.063599,1131.002319,1089.006551,-288.9182739,321.1180725,346,20501,1
24804,-88.8125,20.92083333,1140,1563,1259.484985,1448.561035,1489.583374,1336.184448,1049.693604,1108.807373,1138.751709,1099.084229,-337.5038147,135.4001007,328,10201,1
24904,-87.97916667,20.92083333,1155,1523,1216.850464,1389.204468,1460.501343,1298.067424,1089.194702,1154.606201,1158.952393,1134.251099,-262.4371948,1.594819546,290,20501,1
24921,-87.8375,20.92083333,1185,1523,1217.405884,1378.313843,1461.134644,1298.648804,1073.331665,1121.626343,1169.032837,1121.330282,-235.288147,287.6678772,293,20501,1
25147,-89.4875,20.9125,1019,1547,1230.536011,1372.811768,1469.260742,1310.110921,989.8747559,1019.070923,1019,1009.315226,-347.7360535,182.5281372,232,10101,1
25150,-89.4625,20.9125,1020,1547,1230.570679,1378.245972,1469.252441,1310.131266,1021.514099,1023.630371,1020,1021.714823,-345.5060425,0.654708207,231,20601,1
25231,-88.7875,20.9125,1152,1563,1252.972656,1447.168213,1485.22229,1330.389201,1069.345459,1136.682861,1152.7854,1119.604574,-327.9795227,28.96412468,334,20501,1
25375,-87.5875,20.9125,1265,1488,1205.755737,1353.598999,1452.771973,1288.094482,1129.090088,1189.464355,1249.265137,1189.273193,-190.8200531,50.30941772,340,20404,1
25391,-87.45416667,20.9125,1278,1474,1206.894897,1338.233276,1453.437378,1289.075724,1094.920898,1126.723389,1186.803223,1136.14917,-191.5215912,416.468811,359,20404,1
25507,-90.00416667,20.90416667,850,1503,1239.002075,1314.055298,1475.876221,1317.960124,850.0419312,850.034729,850,850.0255534,-466.6623535,221.9073486,157,20602,1
25537,-89.75416667,20.90416667,998,1531,1228.643433,1339.269287,1468.83252,1308.706462,998.5395508,1000.07196,998,998.8705037,-375.9075317,5.654708385,239,20601,1
25567,-89.50416667,20.90416667,1021,1551,1230.626343,1372.790894,1469.428955,1310.227214,992.3629761,1021.095032,1021,1011.486003,-345.2238464,181.5281372,231,10101,1
25777,-87.75416667,20.90416667,1249,1506,1213.265259,1370.824341,1458.257568,1294.929362,1125.323975,1190.452026,1244.182739,1186.652913,-209.0736542,23.18964005,334,20501,1
25778,-87.74583333,20.90416667,1259,1506,1212.410889,1369.791016,1457.642212,1294.154663,1127.620483,1193.126953,1247.430054,1189.392497,-204.5640106,26.18964005,340,20501,1
25834,-87.27916667,20.90416667,1240,1463,1208.584473,1317.077026,1454.52063,1290.563192,1144.887695,1191.70813,1246.128174,1194.241333,-199.0293884,0,315,20404,1
25844,-87.19583333,20.90416667,1203,1463,1207.829834,1309.147095,1454.052124,1289.903931,1137.254883,1181.170166,1214.473145,1177.632731,-211.7960968,0,273,20404,1
25876,-86.92916667,20.90416667,1117,1445,1236.86145,1266.763794,1475.175171,1316.299357,1077.597656,1082.745728,1119.541504,1093.294963,-299.1312866,26.30941582,189,20404,1
25957,-89.7875,20.89583333,968,1531,1230.318848,1331.974243,1469.890869,1310.176188,947.9091187,964.2506714,968,960.0532633,-391.1022339,167.5281372,224,10101,1
26008,-89.3625,20.89583333,1032,1547,1239.12793,1401.819458,1475.358643,1317.871501,1032.693604,1038.00708,1032,1034.233561,-348.7600708,3.654708147,241,20601,1
26032,-89.1625,20.89583333,1063,1563,1257.313232,1432.739258,1488.005615,1334.210693,1043.68457,1064.978394,1063,1057.220988,-362.4199524,10.65470791,276,20601,1
26081,-88.75416667,20.89583333,1165,1563,1254.159058,1449.246338,1486.02478,1331.447632,1007.535095,1064.399902,1090.697266,1054.210754,-324.6660156,451.7804871,342,30000,1
26112,-88.49583333,20.89583333,1236,1559,1243.078003,1432.240845,1478.304688,1321.486898,1061.102173,1117.764648,1148.289185,1109.052002,-267.3519592,430.0696716,370,20501,1
26746,-90.2625,20.87916667,773,1494,1251.442993,1290.706421,1484.894043,1329.26001,778.9960327,777.1119385,773,776.3693237,-509.216156,0,103,20702,1
26772,-90.04583333,20.87916667,844,1503,1243.483643,1314.486694,1478.956787,1321.974691,844.0772705,844.0497437,844,844.0423381,-469.139801,216.9073486,152,20602,1
26810,-89.72916667,20.87916667,1032,1531,1231.188843,1352.366211,1470.520386,1310.966024,972.5064697,1000.247864,1032,1001.584778,-366.5357361,205.5281372,262,30000,1
26990,-88.22916667,20.87916667,1175,1548,1224.068604,1410.405273,1465.203613,1304.44694,1022.245728,1076.145752,1111.987793,1070.126424,-285.5728455,411.8888245,334,20501,1
27296,-89.20416667,20.87083333,1055,1549,1255.460083,1428.608765,1487.032104,1332.650757,1002.236572,1051.809448,1055,1036.348674,-360.8552246,208.5281372,265,10101,1
27343,-88.8125,20.87083333,1123,1563,1261.1521,1455.445801,1490.919312,1337.74117,1049.091187,1111.175659,1123.458008,1094.574951,-339.996582,122.4001083,312,10201,1
27466,-87.7875,20.87083333,1226,1506,1212.78418,1372.601563,1457.989624,1294.519328,1120.963135,1185.446411,1227.387695,1177.932414,-212.5328522,20.30941582,314,20501,1
27481,-87.6625,20.87083333,1361,1488,1211.785034,1363.047119,1457.212524,1293.594198,1130.497681,1184.080688,1240.329834,1184.969401,-168.4490509,343.4101868,411,10101,1
27492,-87.57083333,20.87083333,1256,1488,1212.943115,1352.335327,1458.062012,1294.649414,1097.947998,1134.096802,1187.97229,1140.005697,-194.9470215,389.468811,332,20404,1
27553,-87.0625,20.87083333,1065,1453,1217.738037,1314.618408,1459.813232,1298.429769,1066.954712,1071.860718,1077.493774,1072.103068,-318.3978271,0,172,20404,1
27657,-89.72083333,20.8625,1049,1531,1232.425781,1355.414307,1471.220215,1312.023926,1019.624634,1049.252563,1049,1039.292399,-361.4832764,20.30941582,274,30000,1
27821,-88.35416667,20.8625,1208,1559,1233.261841,1422.068848,1471.681274,1312.734985,1037.10791,1091.990479,1125.640259,1084.912882,-279.6746216,436.8888245,359,20501,1
27862,-88.0125,20.8625,1137,1536,1215.494995,1394.116577,1459.759033,1296.916341,1039.735229,1093.610962,1134.017334,1089.121175,-269.8256531,273.6678772,279,20501,1
27893,-87.75416667,20.8625,1262,1506,1214.550537,1371.660645,1459.235718,1296.112264,1133.643799,1198.429688,1253.903687,1195.325724,-198.9328156,23.18964005,337,20404,1
27896,-87.72916667,20.8625,1289,1506,1212.624878,1369.172485,1457.961304,1294.403687,1136.291626,1202.137939,1258.883423,1199.104329,-192.1906586,33.78445816,357,20501,1
27904,-87.6625,20.8625,1368,1488,1212.002319,1362.920044,1457.38916,1293.797933,1133.190063,1187.745605,1244.093994,1188.343221,-165.2520905,346.4101868,415,10101,1
27998,-86.87916667,20.8625,1175,1445,1257.942017,1241.784302,1489.627319,1335.170451,1066.563232,1055.498901,1134.819214,1085.627116,-268.5613403,327.2500305,213,21003,1
28119,-89.40416667,20.85416667,999,1547,1237.157593,1402.294434,1473.950073,1316.08842,1002.912354,1005.472717,999,1002.46169,-353.9126587,0,215,20601,1
28154,-89.1125,20.85416667,1058,1563,1260.363403,1444.526001,1490.196777,1336.974528,997.8184204,1049.821655,1058,1035.213359,-370.5483093,217.5281372,277,10101,1
28323,-87.70416667,20.85416667,1322,1506,1212.581421,1366.779785,1457.827759,1294.3302,1121.707886,1175.209106,1228.772339,1175.229777,-180.5980682,316.4101868,380,10101,1
28325,-87.6875,20.85416667,1343,1506,1212.004272,1365.650513,1457.407959,1293.805501,1126.561035,1181.346191,1235.575562,1181.160929,-173.7594604,330.4101868,396,10101,1
28396,-87.09583333,20.85416667,1149,1453,1219.167236,1300.276001,1461.989014,1300.107829,1106.374023,1125.955933,1153.009399,1128.446452,-244.9562988,15.51780891,220,20404,1
28442,-90.2375,20.84583333,798,1494,1254.163574,1304.692017,1486.73584,1331.687663,802.40448,800.1611938,798,800.1885579,-496.6595764,2.600026608,122,10201,1
28679,-88.2625,20.84583333,1184,1548,1225.851929,1414.08728,1466.39978,1306.034546,1039.418457,1096.270874,1131.466553,1089.051961,-283.7507629,317.1180725,342,20501,1
28774,-87.47083333,20.84583333,1276,1474,1209.829102,1336.241089,1455.642822,1291.767008,1106.718628,1137.040771,1194.808716,1146.189372,-181.3655548,402.468811,345,20404,1
28824,-87.05416667,20.84583333,1081,1453,1219.716797,1310.610962,1461.642334,1300.358643,1079.421143,1086.374512,1093.107056,1086.300903,-311.9992676,0,182,20404,1
28896,-89.97916667,20.8375,899,1516,1246.771973,1334.154419,1481.223145,1324.922363,864.5338135,875.7923584,899,879.7753906,-450.1939697,351.7653809,192,10101,1
28926,-89.72916667,20.8375,1042,1531,1235.619995,1360.996582,1473.199829,1314.813273,1019.339844,1042.728027,1042,1034.68929,-368.328064,11.18963909,272,20601,1
28996,-89.14583333,20.8375,1061,1563,1260.289063,1443.006348,1490.18103,1336.919718,1044.727539,1063.461182,1061,1056.39624,-368.2194519,6.603035927,277,20601,1
29001,-89.10416667,20.8375,1058,1563,1260.360718,1448.712891,1490.065186,1336.928874,1041.214722,1060.352173,1058,1053.188965,-371.5734558,5.594819546,278,20601,1
29111,-88.1875,20.8375,1161,1548,1220.434082,1408.666504,1462.975708,1301.281291,1027.112183,1083.546143,1119.321533,1076.659953,-285.0782471,337.8356628,319,10201,1
